		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
25/05/23	12:39	22.1	22.1	22.1	61	14.2	3.1	ESE	0.19	4.9	SE	22.1	22.1	22.1	---	1006.6	0.00	0.0	373	0.53	373	4.2	0.03	4.2	0.000	0.003	22.6	56	13.4	22.5	10.30	1.1682	0.00	23	1	100.0	1
25/05/23	12:40	22.1	22.1	22.1	61	14.2	2.2	SSE	0.13	3.6	SE	22.1	22.1	22.1	---	1006.6	0.00	0.0	457	0.66	457	4.4	0.03	4.4	0.000	0.003	22.7	56	13.4	22.6	10.29	1.1679	0.00	23	1	100.0	1
25/05/23	12:41	22.1	22.1	22.1	60	13.9	4.9	E	0.30	7.6	ESE	20.6	21.9	20.5	---	1006.6	0.00	0.0	457	0.66	457	6.2	0.04	6.2	0.000	0.003	22.7	56	13.4	22.6	10.29	1.1679	0.00	24	1	100.0	1
25/05/23	12:42	22.0	22.1	22.0	60	13.9	4.5	SE	0.27	7.6	E	20.8	21.9	20.7	---	1006.7	0.00	0.0	457	0.66	457	5.3	0.04	6.4	0.000	0.003	22.7	56	13.4	22.6	10.29	1.1680	0.00	23	1	100.0	1
25/05/23	12:43	21.9	22.0	21.9	60	13.8	4.0	SE	0.24	5.8	SE	21.2	21.8	21.1	---	1006.7	0.00	0.0	401	0.57	401	3.8	0.03	3.8	0.000	0.003	22.7	56	13.4	22.6	10.29	1.1680	0.00	24	1	100.0	1
25/05/23	12:44	21.9	21.9	21.9	60	13.8	4.0	ESE	0.24	5.8	SE	21.1	21.7	20.9	---	1006.6	0.00	0.0	371	0.53	371	3.7	0.03	3.7	0.000	0.002	22.7	55	13.2	22.6	10.09	1.1683	0.00	23	1	100.0	1
25/05/23	12:45	21.8	21.8	21.8	61	13.9	4.9	SE	0.30	7.2	SE	20.3	21.6	20.2	---	1006.7	0.00	0.0	369	0.53	369	3.7	0.03	3.7	0.000	0.002	22.7	55	13.2	22.6	10.09	1.1683	0.00	24	1	100.0	1
25/05/23	12:46	21.7	21.8	21.7	61	13.9	2.7	SE	0.16	4.0	SE	21.7	21.6	21.6	---	1006.6	0.00	0.0	442	0.63	476	4.6	0.03	4.6	0.000	0.002	22.7	55	13.2	22.6	10.09	1.1683	0.00	23	1	100.0	1
25/05/23	12:47	21.7	21.7	21.7	61	13.8	2.2	ESE	0.13	3.1	ESE	21.7	21.5	21.5	---	1006.7	0.00	0.0	476	0.68	476	4.6	0.03	4.6	0.000	0.002	22.7	55	13.2	22.6	10.09	1.1683	0.00	23	1	100.0	1
25/05/23	12:48	21.6	21.7	21.6	61	13.8	3.6	SE	0.21	4.9	ESE	21.3	21.4	21.2	---	1006.7	0.00	0.0	476	0.68	476	6.3	0.05	7.0	0.000	0.002	22.7	55	13.2	22.7	10.09	1.1680	0.00	24	1	100.0	1
25/05/23	12:49	21.6	21.7	21.6	61	13.8	3.1	ESE	0.19	3.6	ESE	21.6	21.4	21.4	---	1006.6	0.00	0.0	476	0.68	476	6.9	0.05	6.9	0.000	0.002	22.7	55	13.2	22.7	10.09	1.1680	0.00	23	1	100.0	1
25/05/23	12:50	21.7	21.7	21.6	62	14.1	1.8	ESE	0.11	3.1	ESE	21.7	21.6	21.6	---	1006.5	0.00	0.0	476	0.68	476	6.2	0.04	6.2	0.000	0.002	22.7	55	13.2	22.7	10.09	1.1679	0.00	24	1	100.0	1
25/05/23	12:51	21.7	21.7	21.7	62	14.1	2.2	ESE	0.13	3.6	ESE	21.7	21.6	21.6	---	1006.6	0.00	0.0	476	0.68	476	6.8	0.05	6.8	0.000	0.002	22.8	55	13.3	22.7	10.09	1.1676	0.00	23	1	100.0	1
25/05/23	12:52	21.8	21.8	21.7	62	14.2	2.7	ESE	0.16	4.5	ESE	21.8	21.7	21.7	---	1006.6	0.00	0.0	953	1.37	954	6.7	0.05	6.7	0.000	0.002	22.7	55	13.2	22.7	10.09	1.1680	0.00	23	1	100.0	1
25/05/23	12:53	21.8	21.8	21.8	61	14.0	3.1	SE	0.19	5.4	SE	21.8	21.7	21.7	---	1006.6	0.00	0.0	925	1.33	925	6.7	0.05	6.7	0.000	0.002	22.7	55	13.2	22.7	10.09	1.1680	0.00	24	1	100.0	1
25/05/23	12:54	21.9	21.9	21.9	61	14.0	3.1	SE	0.19	4.5	SE	21.9	21.8	21.8	---	1006.6	0.00	0.0	933	1.34	933	6.6	0.05	6.6	0.000	0.002	22.8	55	13.3	22.7	10.09	1.1677	0.00	22	1	95.7	1
25/05/23	12:55	21.9	21.9	21.9	62	14.3	3.6	SE	0.21	4.5	E	21.7	21.9	21.6	---	1006.6	0.00	0.0	942	1.35	942	6.7	0.05	6.7	0.000	0.003	22.8	55	13.3	22.7	10.09	1.1677	0.00	24	1	100.0	1
25/05/23	12:56	22.0	22.0	21.9	61	14.1	2.7	ESE	0.16	4.0	SE	22.0	21.9	21.9	---	1006.6	0.00	0.0	965	1.38	965	6.2	0.04	6.2	0.000	0.003	22.8	55	13.3	22.7	10.09	1.1677	0.00	23	1	100.0	1
25/05/23	12:57	22.1	22.1	22.0	61	14.2	2.7	SE	0.16	4.5	SE	22.1	22.1	22.1	---	1006.6	0.00	0.0	963	1.38	963	6.7	0.05	6.7	0.000	0.003	22.8	55	13.3	22.7	10.09	1.1677	0.00	24	1	100.0	1
25/05/23	12:58	22.1	22.1	22.1	61	14.2	3.6	ESE	0.21	4.5	SE	21.8	22.1	21.8	---	1006.6	0.00	0.0	933	1.34	937	6.7	0.05	6.7	0.000	0.003	22.8	55	13.3	22.7	10.09	1.1677	0.00	23	1	100.0	1
25/05/23	12:59	22.1	22.1	22.1	61	14.2	3.6	SE	0.21	4.5	SE	21.8	22.1	21.8	---	1006.6	0.00	0.0	907	1.30	907	6.7	0.05	6.7	0.000	0.003	22.8	55	13.3	22.7	10.09	1.1676	0.00	23	1	100.0	1
25/05/23	13:00	22.2	22.2	22.1	61	14.3	2.2	ESE	0.13	3.6	E	22.2	22.1	22.1	---	1006.6	0.00	0.0	918	1.32	918	6.7	0.05	6.7	0.000	0.003	22.8	55	13.3	22.8	10.09	1.1674	0.51	23	1	100.0	1
25/05/23	13:01	22.2	22.2	22.2	61	14.3	2.2	ESE	0.13	4.0	ESE	22.2	22.2	22.2	---	1006.6	0.00	0.0	888	1.27	888	4.7	0.03	4.7	0.000	0.003	22.8	55	13.3	22.8	10.09	1.1674	0.00	23	1	100.0	1
25/05/23	13:02	22.3	22.3	22.2	61	14.4	1.3	SE	0.08	3.1	ESE	22.3	22.3	22.3	---	1006.6	0.00	0.0	888	1.27	888	6.2	0.04	6.2	0.000	0.003	22.8	55	13.3	22.8	10.09	1.1674	0.00	24	1	100.0	1
25/05/23	13:03	22.3	22.3	22.3	61	14.4	1.8	ENE	0.11	4.0	SSE	22.3	22.3	22.3	---	1006.5	0.00	0.0	888	1.27	888	6.5	0.05	6.5	0.000	0.003	22.8	55	13.3	22.8	10.09	1.1673	0.00	23	1	100.0	1
25/05/23	13:04	22.4	22.4	22.3	61	14.5	1.3	SSW	0.08	3.1	ENE	22.4	22.4	22.4	---	1006.5	0.00	0.0	921	1.32	923	6.6	0.05	6.6	0.000	0.003	22.9	55	13.4	22.8	10.09	1.1670	0.00	23	1	100.0	1
25/05/23	13:05	22.5	22.5	22.4	61	14.6	1.3	E	0.08	3.1	SE	22.5	22.6	22.6	---	1006.5	0.00	0.0	909	1.30	909	6.6	0.05	6.6	0.000	0.003	22.8	55	13.3	22.8	10.09	1.1673	0.00	23	1	100.0	1
25/05/23	13:06	22.6	22.6	22.5	61	14.7	3.6	ESE	0.21	4.9	ESE	22.3	22.7	22.4	---	1006.5	0.00	0.0	946	1.36	946	6.6	0.05	6.6	0.000	0.003	22.9	55	13.4	22.8	10.09	1.1670	0.00	23	1	100.0	1
25/05/23	13:07	22.7	22.7	22.6	60	14.5	1.8	ESE	0.11	3.6	E	22.7	22.7	22.7	---	1006.5	0.00	0.0	946	1.36	946	3.9	0.03	3.9	0.000	0.003	22.9	55	13.4	22.8	10.09	1.1670	0.00	24	1	100.0	1
25/05/23	13:08	22.7	22.7	22.6	59	14.3	3.1	SE	0.19	5.8	S	22.7	22.8	22.8	---	1006.6	0.00	0.0	246	0.35	246	3.5	0.03	3.5	0.000	0.003	22.9	55	13.4	22.8	10.09	1.1671	0.00	23	1	100.0	1
25/05/23	13:09	22.7	22.7	22.7	59	14.3	3.1	SE	0.19	4.5	SE	22.7	22.8	22.8	---	1006.5	0.00	0.0	218	0.31	218	3.3	0.02	3.3	0.000	0.003	22.9	55	13.4	22.8	10.09	1.1670	0.00	23	1	100.0	1
